sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.7398;8.8795;4.2563;1.071;9.0916;3.5166;-1.8108;-0.2121;0.7396;3.236;0.6487;1.7335;0.0;-7.8;-33.48;-39.6;82.76;-41.13;2.32;8.0;997.46;40.628;44.23534;-76.49352;264.52;NaN;;0.0;51.612904;;7 / 20;26;2020-11-11 01:25:03:737
8.3031;8.1756;-4.5592;3.9412;8.3134;-3.3949;4.3619;-0.1378;-1.1643;0.478;-0.421;1.016;0.0;-14.88;-36.78;-19.86;224.4;-68.1;-151.02;0.0;997.53;51.882;44.23534;-76.49352;264.52;NaN;;0.0;51.612904;;7 / 20;525;2020-11-11 01:25:04:236
-3.4381;1.1965;5.1661;3.9777;7.1299;-5.4325;-7.4158;-5.9334;10.5986;1.1683;0.6218;0.0418;0.0;-25.14;-35.4;18.9;256.5;-46.64;-143.79;0.0;997.5;51.03;44.235344;-76.493484;270.97;NaN;;0.0;61.290325;;7 / 20;1025;2020-11-11 01:25:04:736
12.0357;18.0637;-2.8282;6.2555;4.2503;-6.2429;5.7801;13.8134;3.4147;-3.2158;-2.1004;-1.277;0.0;-25.74;-30.84;27.42;176.35;-25.68;-134.94;0.0;997.63;56.519;44.235344;-76.493484;270.97;NaN;;0.0;61.290325;;7 / 20;1525;2020-11-11 01:25:05:236
0.8787;10.1604;-4.1186;-0.7175;7.7484;-5.9681;1.5962;2.412;1.8495;-1.7311;-0.5009;-0.2248;0.0;-20.94;-34.92;24.48;259.01;-52.2;173.14;0.0;997.59;64.289;44.235336;-76.493484;270.97;NaN;;4.28;74.19355;308.2;7 / 20;2025;2020-11-11 01:25:05:736
-3.5314;10.2538;-5.7898;-5.7074;6.43;-4.7172;-6.7377;3.1247;-1.4198;-0.6346;0.9766;-0.0208;0.0;-0.66;-42.12;24.24;220.77;-40.97;129.57;0.0;998.79;54.949;44.235336;-76.493484;270.97;NaN;;4.28;74.19355;308.2;7 / 20;2525;2020-11-11 01:25:06:236
-2.1715;0.4711;-1.0756;-5.7329;6.3057;-4.852;3.5614;-5.8346;3.7764;0.5089;-0.9705;-0.4053;0.0;18.3;-41.7;27.78;230.19;-41.35;122.72;0.0;997.58;52.903;44.235306;-76.4935;277.42;NaN;;9.11;80.64516;197.1;7 / 20;3025;2020-11-11 01:25:06:736
-6.3422;10.4573;-7.0826;-6.8179;5.9285;-3.8131;0.4756;4.5288;-3.2695;0.3627;-1.6381;0.9151;0.0;21.84;-42.18;24.66;186.26;-34.83;135.73;0.0;996.71;51.837;44.235306;-76.4935;277.42;NaN;;9.11;80.64516;197.1;7 / 20;3527;2020-11-11 01:25:07:238
-1.8866;3.945;-3.6877;-4.6399;2.4185;-8.2941;3.4931;-4.7463;10.3836;-0.5758;0.7862;-0.6386;0.0;20.58;-44.1;22.14;191.33;-30.89;127.88;0.0;997.52;54.301;44.23529;-76.49348;280.65;NaN;;11.45;96.77419;180.4;7 / 20;4025;2020-11-11 01:25:07:736
-1.2019;14.185;-7.4873;-2.4495;-3.9469;-8.6366;1.7671;6.635;8.0351;-0.1222;1.2184;0.0621;0.0;18.36;-47.1;19.38;168.99;13.38;158.98;0.0;998.0;64.588;44.23529;-76.49348;280.65;NaN;;11.45;96.77419;180.4;7 / 20;4525;2020-11-11 01:25:08:236
-1.9896;-0.1275;-0.0437;0.8117;-7.03;-6.7889;-2.8012;6.9025;6.7453;-0.9521;1.5947;0.265;0.0;18.12;-47.76;19.32;156.12;45.8;-173.18;0.0;997.46;70.97;44.23528;-76.493454;280.65;NaN;;8.24;103.22581;158.4;7 / 20;5025;2020-11-11 01:25:08:736
-1.0822;1.1726;-0.8601;3.6309;-6.9054;-5.9416;-4.7131;8.0779;5.0814;0.3617;-0.4477;1.1779;0.0;18.24;-47.88;19.26;144.85;46.74;-144.35;0.0;997.03;72.279;44.23528;-76.493454;280.65;NaN;;8.24;103.22581;158.4;7 / 20;5525;2020-11-11 01:25:09:236
-5.4731;7.759;2.6713;2.5607;-7.7972;-5.3682;-16.0951;25.9997;1.5321;-0.3228;-1.0059;-0.8884;0.0;19.14;-46.62;21.36;137.11;55.84;-141.24;0.0;997.0;69.85;44.235256;-76.49347;280.65;NaN;;11.12;112.90322;183.6;7 / 20;6025;2020-11-11 01:25:09:736
1.9369;3.2699;0.2269;4.9431;-7.3488;-4.2108;-6.303;8.2652;7.6147;-0.4189;0.2967;-0.4661;0.0;18.96;-45.72;24.12;138.54;43.53;-131.72;0.0;996.9;70.648;44.235226;-76.49346;280.65;NaN;;11.7;125.80645;173.6;7 / 20;6525;2020-11-11 01:25:10:236
2.2889;11.4748;-7.3771;6.6491;-6.9379;-1.9558;-17.9737;26.5506;-4.1452;0.2591;1.2213;0.0671;0.0;18.36;-45.78;24.48;131.75;45.03;-106.39;0.0;997.34;66.239;44.235226;-76.49346;280.65;NaN;;11.7;125.80645;173.6;7 / 20;7025;2020-11-11 01:25:10:736
-1.9273;2.5708;1.6682;5.5479;-7.3931;-3.2761;-7.2645;6.1356;5.0042;0.0751;1.0722;-0.0032;0.0;17.7;-47.52;24.24;134.25;48.93;-120.56;0.0;997.69;67.747;44.235226;-76.49346;280.65;NaN;;11.7;125.80645;173.6;7 / 20;7525;2020-11-11 01:25:11:236
-6.9599;7.941;-6.678;4.3305;-8.5614;-2.0297;-14.4747;26.3305;-3.3986;-0.5049;-0.4178;-0.633;0.0;16.38;-49.38;24.24;125.23;60.81;-115.11;0.0;998.04;70.691;44.2352;-76.493484;277.42;NaN;;8.39;138.70969;194.9;6 / 20;8025;2020-11-11 01:25:11:736
-3.7541;4.2754;-1.4036;4.6978;-8.5863;-0.6134;-14.5021;23.6117;2.8681;0.0866;-2.2512;-0.1111;0.0;15.84;-49.62;23.94;115.26;60.92;-94.02;0.0;998.26;66.125;44.2352;-76.493484;277.42;NaN;;8.39;138.70969;194.9;6 / 20;8527;2020-11-11 01:25:12:238
2.32;8.9202;-4.9039;6.9319;-6.8463;1.1166;-7.789;-0.2578;1.6217;-0.5609;-0.3257;0.5979;0.0;15.84;-49.02;23.64;131.17;47.63;-83.45;0.0;996.65;66.006;44.235165;-76.49347;277.42;NaN;;12.46;141.93549;182.2;6 / 20;9025;2020-11-11 01:25:12:736
0.4932;14.6088;-8.5886;6.7268;-6.9302;-1.7008;-18.128;25.578;-2.3699;-0.5188;0.991;-0.8352;0.0;16.02;-48.6;23.46;136.56;44.97;-104.19;0.0;998.41;70.536;44.235146;-76.49346;280.65;NaN;;10.26;148.3871;173.4;6 / 20;9525;2020-11-11 01:25:13:236
-3.0718;-0.41;0.6985;5.7496;-7.9086;-0.7529;-6.7025;7.1658;4.5136;0.71;0.5103;-1.0408;0.0;17.34;-48.84;23.94;124.53;53.75;-97.46;0.0;998.16;71.191;44.235146;-76.49346;280.65;NaN;;10.26;148.3871;173.4;6 / 20;10025;2020-11-11 01:25:13:736
-7.7907;15.4851;-8.8065;6.603;-7.2459;0.2583;-16.685;25.3144;-0.1009;-0.037;-2.6381;0.6021;0.0;18.78;-47.88;24.96;125.98;47.64;-87.76;0.0;997.25;70.337;44.235146;-76.49346;280.65;NaN;;10.26;148.3871;173.4;6 / 20;10524;2020-11-11 01:25:14:235
-0.0718;2.2619;-3.5967;6.1316;-7.4331;1.8228;-8.4205;3.719;1.1382;-0.6948;-1.1484;-0.6839;0.0;19.14;-46.14;25.68;118.49;49.28;-73.44;0.0;997.45;66.849;44.23511;-76.49345;277.42;NaN;;11.02;154.8387;173.7;3 / 20;11026;2020-11-11 01:25:14:737
-1.2689;17.5489;-7.7458;5.0355;-8.2099;1.8471;-3.2303;15.5379;-6.6744;-0.2354;0.7907;0.0192;0.0;18.9;-45.66;26.04;123.1;47.91;-91.64;0.0;998.55;67.938;44.23511;-76.49345;277.42;NaN;;11.02;154.8387;173.7;3 / 20;11524;2020-11-11 01:25:15:235
-2.9281;-1.8872;0.155;6.6516;-7.205;0.1235;-17.8301;20.7508;-0.4161;-0.5768;1.5353;-0.8919;0.0;17.82;-46.56;26.16;120.37;56.3;-105.73;0.0;997.47;70.489;44.23506;-76.4934;277.42;NaN;;15.01;164.51613;162.9;3 / 20;12024;2020-11-11 01:25:15:735
-1.2115;-1.5281;3.4878;4.982;-8.4379;0.3895;-8.7863;13.4771;1.6977;-0.1641;0.1419;-0.4714;0.0;16.56;-47.34;26.4;107.22;59.36;-85.53;0.0;997.19;69.578;44.23506;-76.4934;277.42;NaN;;15.01;164.51613;162.9;3 / 20;12525;2020-11-11 01:25:16:236
-8.2025;19.6127;-4.7028;5.137;-8.1936;1.6268;-12.0587;24.0043;-1.5796;-0.5236;-0.8314;0.1308;0.0;16.44;-47.52;26.64;108.06;56.67;-72.43;0.0;997.21;66.674;44.235023;-76.493385;277.42;NaN;;15.26;177.41936;156.8;3 / 20;13025;2020-11-11 01:25:16:736
-2.2577;-3.2328;3.7822;5.0774;-8.0595;2.3312;-2.791;13.6996;-6.8664;-0.3316;0.5198;0.0541;0.0;16.08;-47.94;26.1;110.92;55.27;-65.34;0.0;997.29;67.144;44.235023;-76.493385;277.42;NaN;;15.26;177.41936;156.8;3 / 20;13525;2020-11-11 01:25:17:236
-9.9144;19.6127;-4.2383;6.5923;-7.2158;-0.8026;-15.9177;19.112;5.3294;0.2511;1.2597;-0.0692;0.0;15.36;-48.18;25.5;130.82;47.38;-96.94;0.0;998.18;69.998;44.235;-76.493484;267.74;NaN;;12.06;151.6129;167.8;4 / 20;14025;2020-11-11 01:25:17:736
-3.45;1.1869;3.0089;6.2648;-7.0694;-2.6355;-8.6734;7.1526;5.9581;1.8317;1.2232;-0.2429;0.0;15.24;-47.88;25.38;128.32;55.84;-110.76;0.0;997.43;70.376;44.235;-76.493484;267.74;NaN;;12.06;151.6129;167.8;4 / 20;14524;2020-11-11 01:25:18:235
-9.2249;17.7285;0.2388;4.4963;-8.4531;-2.1208;-15.0045;26.9525;-10.1525;-0.9068;-1.1537;0.1079;0.0;15.78;-47.88;24.84;124.68;54.62;-101.83;0.0;997.07;69.036;44.23497;-76.493454;267.74;NaN;;10.87;145.1613;179.9;4 / 20;15024;2020-11-11 01:25:18:735
-3.0957;0.3035;-2.0069;5.4578;-7.5572;3.045;-7.0452;5.294;-1.9706;-0.6879;0.7942;-0.8173;0.0;16.32;-48.12;23.94;129.4;50.41;-60.84;0.0;997.4;62.291;44.23497;-76.493454;267.74;NaN;;10.87;145.1613;179.9;4 / 20;15524;2020-11-11 01:25:19:235
-4.6807;3.7104;-5.0907;6.8734;-6.2989;3.0414;-20.4366;25.9116;-14.855;-0.1507;5.5386;-0.1603;0.0;17.04;-46.26;25.68;137.61;39.96;-66.13;0.0;997.5;66.423;44.23494;-76.49347;261.29;NaN;;11.56;132.25806;182.4;4 / 20;16024;2020-11-11 01:25:19:735
-2.0566;-2.0668;2.384;8.1337;-4.5975;2.9794;-10.6236;2.1357;-2.8052;-0.572;3.1692;0.9281;0.0;17.22;-44.76;27.18;145.05;27.96;-69.88;0.0;997.62;64.206;44.23494;-76.49347;261.29;NaN;;11.56;132.25806;182.4;4 / 20;16525;2020-11-11 01:25:20:236
-10.7955;10.5387;2.044;8.2332;-5.3078;0.4595;-14.0703;4.8643;-2.7011;-0.1726;-2.3502;0.3148;0.0;18.24;-44.22;27.54;134.36;33.66;-81.35;0.0;997.43;51.603;44.234886;-76.493454;261.29;NaN;;12.49;122.58065;177.4;4 / 21;17025;2020-11-11 01:25:20:736
-4.707;0.1239;-3.568;7.9802;-5.669;0.5912;-12.261;24.573;-1.9014;-0.3611;-1.0693;0.7651;0.0;18.0;-43.56;28.92;135.46;30.93;-81.16;0.0;997.91;49.63;44.234886;-76.493454;261.29;NaN;;12.49;122.58065;177.4;4 / 21;17525;2020-11-11 01:25:21:236
-0.0886;-6.453;2.5851;7.1082;-6.7039;0.8382;-4.8456;8.5468;-2.7853;-0.0216;-0.2541;-0.3502;0.0;16.26;-42.3;29.28;122.98;43.13;-83.27;0.0;998.25;44.58;44.234833;-76.493416;274.19;NaN;;12.82;106.451614;178.6;6 / 21;18025;2020-11-11 01:25:21:736
-12.3541;19.6127;-12.0793;8.2424;-5.2262;0.9591;-13.8209;10.8496;-5.14;-0.3409;3.0914;-0.11;0.0;15.84;-41.16;28.02;133.34;32.2;-83.36;0.0;997.51;49.081;44.234833;-76.493416;274.19;NaN;;12.82;106.451614;178.6;6 / 21;18525;2020-11-11 01:25:22:236
-1.1899;-1.9088;3.89;7.0485;-6.7163;1.1747;-10.623;5.8083;-7.8743;-0.3475;-0.1462;-0.5473;0.0;14.58;-40.8;26.88;124.65;43.23;-80.54;0.0;997.61;51.509;44.234776;-76.4934;280.65;NaN;;13.36;112.90322;183.5;6 / 21;19025;2020-11-11 01:25:22:736
-6.5649;19.6127;-1.4084;4.6052;-8.5854;1.1194;-11.3496;23.5558;-10.2371;-0.3204;-1.3883;-0.5593;0.0;13.26;-40.68;26.52;97.8;61.1;-76.34;0.0;998.75;55.81;44.234776;-76.4934;280.65;NaN;;13.36;112.90322;183.5;6 / 21;19525;2020-11-11 01:25:23:236
-3.5482;6.3704;1.1534;5.6702;-7.6215;2.4356;-9.2184;13.9919;-1.2822;-0.3569;2.5106;-0.2501;0.0;12.72;-40.68;26.46;116.04;50.88;-72.7;0.0;998.34;64.993;44.23474;-76.49345;290.32;NaN;;13.46;116.12903;200.9;6 / 21;20025;2020-11-11 01:25:23:736
-9.9455;19.6127;-5.0643;6.2613;-7.4146;1.4109;-16.2068;27.0273;-6.4753;0.6053;1.4679;0.0365;0.0;12.78;-41.7;25.62;121.1;49.12;-77.3;0.0;997.65;60.84;44.23474;-76.49345;290.32;NaN;;13.46;116.12903;200.9;6 / 21;20525;2020-11-11 01:25:24:236
-8.9208;16.3997;-5.0524;6.7754;-7.0029;1.1057;-9.6126;4.1269;3.9838;1.5239;1.473;0.0096;0.0;12.78;-42.9;25.08;128.66;45.57;-80.73;0.0;997.87;68.571;44.23472;-76.49346;290.32;NaN;;12.64;129.03226;201.7;6 / 21;21025;2020-11-11 01:25:24:736
